UNIQID	BY4743_log2_Fitness_Score_Rep1	BY4743_log2_Fitness_Score_Rep2	BY4743_log2_Fitness_Score_Rep3	BC187_log2_Fitness_Score_Rep1	BC187_log2_Fitness_Score_Rep2	BC187_log2_Fitness_Score_Rep3	DBVPG1373_log2_Fitness_Score_Rep1	DBVPG1373_log2_Fitness_Score_Rep2	DBVPG1373_log2_Fitness_Score_Rep3	YJM978_log2_Fitness_Score_Rep1	YJM978_log2_Fitness_Score_Rep2	YJM978_log2_Fitness_Score_Rep3	NCYC3290_log2_Fitness_Score_Rep1	NCYC3290_log2_Fitness_Score_Rep2	NCYC3290_log2_Fitness_Score_Rep3	Y12_log2_Fitness_Score_Rep1	Y12_log2_Fitness_Score_Rep2	Y12_log2_Fitness_Score_Rep3	YJM1389_log2_Fitness_Score_Rep1	YJM1389_log2_Fitness_Score_Rep2	YJM1389_log2_Fitness_Score_Rep3	YJM1592_log2_Fitness_Score_Rep1	YJM1592_log2_Fitness_Score_Rep2	YJM1592_log2_Fitness_Score_Rep3	YJM1273_log2_Fitness_Score_Rep1	YJM1273_log2_Fitness_Score_Rep2	YJM1273_log2_Fitness_Score_Rep3	YPS128_log2_Fitness_Score_Rep1	YPS128_log2_Fitness_Score_Rep2	YPS128_log2_Fitness_Score_Rep3	YPS163_log2_Fitness_Score_Rep1	YPS163_log2_Fitness_Score_Rep2	YPS163_log2_Fitness_Score_Rep3	YPS606_log2_Fitness_Score_Rep1	YPS606_log2_Fitness_Score_Rep2	Y2209_log2_Fitness_Score_Rep1	Y2209_log2_Fitness_Score_Rep2	Y2209_log2_Fitness_Score_Rep3	Y389_log2_Fitness_Score_Rep1	Y389_log2_Fitness_Score_Rep2	Y389_log2_Fitness_Score_Rep3	Y7568_log2_Fitness_Score_Rep1	Y7568_log2_Fitness_Score_Rep2	Y7568_log2_Fitness_Score_Rep3
YMR228W	-0.100481	0.070619	-0.222392	-0.263034	-2.632268	-0.710493	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	-0.561376	-0.662228	-0.673667	-2.920566	-3.297681	-1.285402	0.00E+00	0.00E+00	0.00E+00	-1.176878	-1.415037	1.082462	0.715432	-0.297386	0.5603	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.459432	0.965235	1.169925	0.00E+00	0.00E+00	0.00E+00	0	0.180572	-1.584963
YGR165W	0	0.357322	-0.034352	-0.903785	-1.082462	-0.827819	-0.185867	0.130397	-0.367732	-0.397655	0.026635	0.38443	-0.200078	0	-0.338323	-3.237039	-1.666263	-2.115477	-0.649093	-1.045324	0.058894	0.137504	-1.29956	1.754888	0.31797	-0.344648	0.042435	0.915608	-0.644669	-0.067114	0.00E+00	0.00E+00	0.00E+00	-1.876123	-0.356269	0.106915	-0.070389	-0.731352	0.188072	0.351472	-0.142604	-0.283793	-0.641546	-0.504473
YFR015C	0.349235	-0.367117	-0.029294	-0.601082	-1.033497	-0.72738	-0.207442	-0.318148	-0.299261	-0.466663	-0.139403	-0.168554	-0.596103	0.577767	-0.1836	-1.303247	-0.683328	-0.932043	-0.500739	-0.349859	-0.925038	-0.280771	-0.035297	0.18025	-0.320915	-0.322977	-0.184	0.027258	-0.058103	0.347427	-0.119937	0.056584	-0.1874	-1.501727	0.281161	-0.430979	-0.294285	-0.578976	0.259494	-0.099801	0.256541	-0.357103	-0.776932	-0.139551
YPR009W	0.285061	0.034557	0.18813	0.105534	-0.046436	0.136372	-0.045597	0.28887	-0.163093	1.073509	-0.165586	0.460765	-0.515404	0.538186	0.012455	-0.762388	-1.259562	-0.205225	-0.274175	-0.228906	-0.083962	0.332869	-0.136573	0.170534	0.204916	0.246411	0.304855	0.589763	0.785875	0.050951	0.360882	0.312905	0.639569	-1.554195	-0.303801	0.132215	0.140178	-0.199309	0.372752	0.317341	-0.197646	0.21442	0.161411	0.387293
YOL056W	0.563589	0.153805	0.598902	-0.294743	-0.79518	-1.196397	0.105933	0.182864	-0.390375	1.04891	0.097397	0.420513	-0.479993	0.181113	0.038068	-1.254421	-0.604071	-0.192645	-0.398866	0.039528	-0.371969	0.368243	-0.617913	0.367732	0.548964	0.242857	-0.102362	-0.047151	0.750324	0.493989	0.388806	0.386748	0.118916	-1.206272	-1.443731	0.699069	0.3106	-0.076284	0.058552	-0.240263	-0.267622	-0.011184	0.071019	0.323321
YER180C-A	1.205114	0.135883	0.367209	-0.796467	-1.82103	-1.099536	0.468553	-0.51307	-0.222392	1.353637	0.263034	2.184425	0.00E+00	0.00E+00	0.00E+00	-2.330149	-1.93587	-2.062284	-0.719099	-1.115477	-0.383329	0.024248	-0.741467	-1.051839	0.758992	-0.209923	-0.043721	0.071161	0.712423	0.715631	-0.613817	-0.369757	-0.108253	0.00E+00	0.00E+00	0.621488	0.394279	0.104697	0.325241	0.012824	0.398549	-0.045804	0.327575	0.597902
YEL004W	-0.054192	-0.040834	0.071339	0.133088	0.554736	0.424209	-0.002443	-0.035436	-0.188784	-0.65545	-0.297681	0.048544	0.488747	-0.107357	-0.34138	-1.067114	-0.489805	-0.68105	-0.382797	-0.19162	-0.38807	-0.044788	0.078712	-0.006573	-0.544885	-0.126109	-0.215013	0.056584	-0.128008	0.099047	-0.264972	-0.255257	-0.333243	-1.402192	-0.729727	0	0.251539	0.569366	0.037047	0.533432	0.850152	-0.03827	0.058894	-0.19651
YBR060C	-0.188632	-0.078003	-0.182273	0.279154	-0.035957	0.28828	-0.606288	-0.385528	-0.626957	0.321928	-0.015724	0.201176	0.178706	-0.318127	-0.524527	-0.501061	-0.57881	-0.665724	-0.384513	-0.769994	-0.482724	-0.429138	-0.042813	0.027307	0.004237	0.235331	-0.251392	0.939627	0.389947	0.666321	-0.081942	-0.154723	-0.230554	-0.618325	-0.941231	-0.255129	0.415037	0.24664	0.312068	0.209228	0.212917	0.049658	-0.021374	-0.157541
YLR324W	0.135777	0.244153	0.168754	0.56044	0.542258	0.305856	0.09163	0.062541	0.073249	0.190103	0	0.268105	-0.282143	-0.169281	0.083416	-0.659295	-0.967579	-0.917538	-1	0.013175	-0.147068	-0.570316	0.433459	-0.068587	-0.032276	-0.194503	-0.252187	0.227952	0.037583	-0.428648	-0.10218	0.049148	0.140415	-0.554195	-0.941231	-0.095027	0.149941	0.356935	-0.375663	0.165285	-0.707819	0.17521	0.068172	0.089005
YER051W	-0.049366	0.139163	0.148468	-0.08017	-0.124121	0.064391	-0.089267	-0.031251	0.086877	-0.242512	0.031943	-0.087463	-0.15992	0.248548	-0.053823	-1.332196	-1.842016	-0.813345	-0.823535	-0.459432	-0.485427	0.367371	-0.291655	-0.231564	-0.444939	-0.228571	0.239827	0.320689	0.461134	0.095759	0.441269	0.074273	0.178874	0.00E+00	0.00E+00	-0.111508	0.695145	0.319068	-0.006075	-0.071339	-0.096463	-0.16549	-0.254678	-0.564415
YOR138C	0.263034	0.062541	0.104796	0.10188	0.046436	0.719448	0.089005	0.368782	0.491853	-0.478047	0.156969	-0.781654	-0.503498	0.658211	1.642968	-3	-3.282934	-1.548204	-0.9631	-1.217231	-0.593375	0.152003	-0.430979	-0.316608	-0.115477	-1.584963	-1.691878	-0.418751	0.960373	-0.462526	-0.022578	0.07373	0.070126	-0.554195	-2.526194	-0.321928	-0.570316	0.28102	-0.422691	-0.212545	0	-0.370519	-0.497119	-0.4842
YDR263C	-0.187627	0.06413	0.336428	0.471143	0.277228	0.1676	-0.017244	0.215641	-0.091584	-0.640919	-0.577309	-0.309684	0.333901	0.876425	1.065095	-0.535596	-1.380031	-1.606024	-0.725561	-0.26154	-0.420108	-0.049539	0.062585	0.850519	-0.838938	-0.893085	-1.14439	-1.187203	-0.823122	-0.558731	0.238348	0.412823	0.775185	-0.817229	-2.748586	-0.096862	0.071893	-0.095924	-0.757143	-0.84549	-0.477579	0.093109	0.28273	0.377756
YDR473C	0.379965	0.229482	0.005107	0.020909	0.132028	0.371681	0.055495	-0.029487	0.016302	0.047697	-0.546827	-0.676755	-0.610588	-1.676801	-1.857981	-0.669355	-1.549557	-0.858644	-0.173719	-0.052895	-0.670432	0.471434	0.941211	0.61936	-0.071083	0.080618	-0.283533	0.543666	0.670322	0.586592	0.88922	0.008268	0.205399	-0.669672	-1.230738	0.314756	0.300305	-0.420218	0.027221	-0.271072	-0.142688	0.110807	0.172467	0.265097
YEL016C	-0.27262	-0.284208	-0.195551	0.113529	-0.060436	0.261492	0.364997	-0.022961	0.714598	0.560957	-0.032666	0.366633	-1.635086	-0.528549	-1	-0.769387	-0.830075	-1.691878	0.275278	-0.289507	0.134797	0.113501	0.280771	0.125057	-0.132894	-0.18124	-0.614109	0.991335	0.542527	-0.318271	0.162136	-0.023084	-0.3254	-1.402192	-1.748586	-0.206107	0.826851	-0.00518	0.370838	-0.058103	-0.042228	0.442408	0.375212	0.521835
YFL026W	0.053439	0.495527	-0.079617	0.330917	0.401448	0.243454	-0.705855	-0.311397	-0.712513	-0.118821	0.151655	0.18194	-1.634716	-1.863498	-1.506634	-1.049631	-0.493911	0.284881	0.092837	0.275365	0.292909	-0.203955	0.448461	0.004722	-0.005925	0.186931	-0.273501	0.369434	0.524208	-0.325345	-0.115477	-0.095578	0.226135	-0.691698	-2.356269	0.111389	-0.087759	0.071553	0.480093	0.324589	0.216269	0.110807	-0.074001	0.28157
YOR220W	-0.194011	-0.185355	-0.284143	0.273451	-0.141438	-0.040358	-0.121501	-0.162402	-0.079072	-0.45435	0.63408	-0.751256	-2.207595	-1.079727	-1.596935	-1.248821	-1.289507	-0.805497	-0.028428	-0.139606	-0.767957	0.369757	-0.037313	-0.261775	0.171148	0.303392	-1.112768	0.172924	-0.605282	-0.209671	0.226276	-0.321928	-0.169925	-1.932707	-2.056708	-0.204618	0.75743	0.847997	0.335703	0.449803	0.467949	0.376268	-0.043854	0.136137
YMR193W	0.087463	0.039445	0.226228	0	0.334761	0.110703	0.059833	-0.551115	0.095578	0.037124	0.440768	0.472171	-0.696931	-0.291838	-1.145717	-1.371969	-0.472936	-1.560957	-0.234147	-0.370748	-0.71898	0.363074	0.483357	-0.226448	-0.436099	-0.532304	-0.215013	-0.559634	-0.472195	0.29931	-0.243359	0.26748	0.022792	-0.604821	-1.005361	0.422833	0.508147	0.083082	0.17303	0.332805	0.023716	0.120654	-0.079617	0.18927
YDL017W	0.124041	-0.059266	0.488976	0.123989	0.480133	0.094443	-0.304855	-0.420475	-0.177477	0.195745	0.195962	0.097809	-0.974733	-1.158904	-0.534336	-0.86847	-0.859137	-0.330425	-0.049509	-0.117085	-0.590356	0.206679	0.185257	-0.043161	-0.082315	-0.097362	0.422139	0.046294	0.067355	0.112086	0.343587	0.02327	0.055674	0.33333	-1.070514	-0.016302	-0.196657	0.097649	0.429129	-0.178337	0.032621	-0.066966	-0.147054	0.048047
YGL079W	0.506488	0.227619	0.237039	0.139403	0.120294	0.414012	-0.136448	-0.104741	-0.062827	-0.17267	-0.0367	0.262057	-0.625604	-0.69105	-0.913891	-1.144214	-0.58967	-0.532668	-0.117941	-0.428334	-0.177538	0.011874	0.318317	0.11842	0.20084	0.239922	0.49304	0.164558	-0.217357	-0.250444	0.354628	0.155773	0.279589	-0.094763	-0.906466	-0.399065	0.220659	0.347923	0.45907	0.117413	-0.042331	0.090302	0.405256	0.058628
YOR350C	0.501546	-0.169925	0.337695	-0.178501	0.398031	0.035449	-1.122484	-0.209096	-0.068713	0.13234	0.098338	0.302029	-1.161155	-1.286881	-0.94596	-0.844545	-0.505235	-0.770132	-1.113211	-0.018983	-1.126264	0.201634	0.136137	0.104697	0.192645	-0.0229	0.76957	0.257011	0.148702	0.046393	0.423808	0.485427	0.668549	-1.29116	-1.221339	-0.368968	-0.248744	-0.063425	0.235745	-0.074001	0.493282	-0.16651	-0.190755	0.275235
YFR025C	0.153545	0.172837	-0.136779	-0.208108	0.411371	-0.059433	0.025626	-0.02301	0.088485	-0.085008	0.040872	0.530515	0.011141	-0.874469	-0.711495	-1.198981	-1.010971	-0.548304	-0.628031	-0.466239	-0.112475	0.047934	0.164016	-0.279026	-0.337035	-1.224373	-0.368387	0.058694	0.337469	0.26039	0.323944	0.308122	0	-0.876123	-0.678197	-0.102726	0.521051	0.180992	-0.09001	-0.026089	0.074318	0.005237	0.306536	0.27323
YIL127C	0.104617	-0.009794	0.134257	0.224408	-0.089539	0.112538	0.103587	-0.325812	-0.404475	-0.022631	0.187025	0.080383	-0.019934	-0.489038	-0.124696	-0.918985	-1.155991	-0.967409	-0.515765	0.125025	0.037073	-0.121991	-0.435437	-0.15788	-0.396214	0.025336	-0.035556	-0.380822	-0.120504	0.388642	-0.002249	0.117548	-0.163499	-0.501727	-1.555941	-0.119299	-0.179522	0.015002	-0.401814	-0.457518	-0.588705	0.18625	0.184753	0.192302
YJL100W	0.237329	0.635086	0.777608	-0.521537	-0.131912	0.548621	0.00E+00	0.00E+00	0.00E+00	0.366428	0.161967	0.386058	-0.554589	-0.539159	-1.719892	-1.429988	-2.028569	-1.746243	-0.917538	-0.656516	0.23816	-0.597241	-0.532014	-0.628031	0.141356	-0.106915	0.459432	-0.100694	0.490986	0.19592	0.197037	0.321928	-0.152003	0.00E+00	0.00E+00	-0.045088	-0.023084	2.209453	0.38272	0.422455	0.874469	-0.520832	-0.860597	-0.874469
YDL150W	0.225795	0.363847	-0.075664	0.102988	0.121991	0.102975	-0.501439	-0.533194	-0.292866	0.132836	0.024905	0.328949	-0.611043	-0.966392	-0.669413	-0.889817	-1.241008	-1.641865	-0.353427	-0.108776	-0.030837	-0.209347	-0.109229	-0.335603	0.301524	-0.123957	0.19225	0.041634	0.241889	0.608809	0.427749	0.518529	0.403651	-0.347744	-1.142865	-0.482301	0.172467	0.734106	0.086961	-0.155651	-0.300363	0.047528	0.07291	0.052355
YJL167W	-0.107357	0.133453	0.049849	0.078657	-0.280852	-0.160753	-1.132248	-1.184425	-0.58208	0.247503	0.481675	0.220567	-1.293828	-0.548789	-0.942775	-1.298341	-0.916168	-2.258403	-0.831877	-0.387993	-0.77259	-0.142604	0.007905	-0.429312	-0.181711	-0.835369	0.050626	0.263034	0.440573	0.864273	-0.259005	-0.055925	-0.073063	-0.02368	-2.356269	-0.372253	-0.124447	1.477649	0.18824	0.119053	0.408465	-0.030697	0.146841	0.156804
YOR229W	0.438742	0.724635	0.046543	0.443382	0.250651	0.286563	0.074182	0.128733	0.214125	0.591491	-0.353808	0.099536	0.120752	-0.959358	-0.39402	-0.695145	-0.870365	-1.294331	-0.328422	-0.493647	-0.267347	0.261004	0.549464	0.409478	0.032915	-0.390315	-0.270089	0.095816	0.340624	0.322906	0.319757	-0.211763	0.517136	-1.039622	-1.426658	-0.276331	0.465664	-0.28886	0.287282	0.117836	-0.181447	-0.182478	0.147068	-0.124328
YJR009C	-0.291463	0.14505	-0.111031	-0.38272	-0.198684	-0.259644	-0.21394	0.026635	-0.465455	0.05146	0.259441	0.084064	-0.423808	-1.044394	-0.163886	-1.571906	-0.635086	-1.418953	-0.515388	0.244237	-0.205029	-0.147276	0.006126	0.252242	0.638517	0.601659	0.123783	0.234706	-0.018761	0.363547	0.487414	-0.10378	0.559084	-1.554195	-2.748586	0.038474	0.079072	0.142665	0.335823	0.150417	0.082758	-0.06201	-0.038863	0.211055
YHL019C	0.346558	0.182653	-0.085391	-0.038068	-0.053688	0.123735	-0.735015	-0.298896	-0.151289	-0.026472	-0.327664	-0.116324	0.119582	-1.271027	-1.657608	-1.289507	-1.357552	-0.885136	-0.139499	0.075382	-0.004983	-0.434403	0.83289	0.934905	-0.128475	-0.226004	0.235378	-0.787371	-0.917538	0.56726	0.122857	0.030806	-0.237039	-1.669672	-1.593308	-0.18206	-0.070389	0.417611	-0.03616	-0.154975	-0.494508	0.452312	-0.01093	0.055495
YGL082W	0.258425	0.188229	0.188918	0.28527	0.162553	0.202263	0.022253	0.171505	0.283582	-0.237039	0.059557	0.039528	-0.138828	-1.368926	-1.215389	-1.451461	-0.530515	-1.232446	-0.03836	0.30212	-0.287851	-0.008151	0.400695	0.019682	-0.815415	-0.265189	-0.405479	-0.489147	0.288888	0.126489	-0.105795	0.095759	-0.286621	-1.834303	-1.641671	0.483209	-0.20407	-0.127756	0.246264	0.20143	0.026717	0.370153	0.484502	0.261946
YKL099C	0.254101	0.208186	0.269944	0.029294	-0.297968	-0.14901	-0.767554	-1.010492	-0.381354	0.047085	-0.372875	-0.572318	0.425764	-1.216181	-1.276331	-0.78136	-1.263034	-1.155481	-0.246161	-0.148677	-0.065184	-0.467393	-0.576789	-0.679865	-0.604745	-0.697591	-0.509788	0.667425	0.168435	-0.004013	0.182653	0	-0.310206	-0.428664	-2.400663	0.108333	0.104337	0.209992	0.402654	0.346895	0.506429	0.04275	0.093714	0.106556
YBL021C	-0.030374	0.142019	0.201959	-0.243557	-0.595158	0.434096	-1.121991	-0.807355	-0.255839	0.216181	0.179868	0.675871	-0.383047	-0.228532	-0.548521	-1.570749	-1.4441	-1.088537	-0.226004	-0.12409	0.532221	0.432111	1.168038	0.086509	-1.169925	-1.106915	-0.451379	0.514573	0.822386	0.844636	0.537434	0.113715	-0.015639	-1.554195	-2.263159	0.287802	0.123382	0.691247	0.425306	-0.200533	0.02327	0.140048	0.49783	0.356362
YDR182W	0.180154	0.233533	0.113512	-0.132799	-0.227759	-0.110558	-0.008412	-0.599913	-0.31259	0.021804	0.239555	0.494156	-0.483933	-0.263034	-0.779874	-0.649637	-1.051761	-1.555519	-0.046963	-0.155991	-0.388697	0.112475	-0.104258	0.297836	-0.736966	-0.715023	-0.584963	0.487606	-0.236723	-0.307109	0.670642	0.705906	0.173497	-1.876123	-2.87983	-0.076351	0.444184	0.019262	0.698907	0.947978	0.890675	0.224595	0.204585	0.182203
YGL210W	0.368387	0.422233	-0.302927	0.518785	-0.093574	-0.196143	-0.372513	-0.599836	-0.576146	0.022368	-0.066089	2.010888	-1.174498	-1.466318	-3.748938	-1.139064	-1.843274	-0.868755	-0.454566	-0.611435	-0.641546	0.170454	0.705616	0.228624	-2.930737	-2.053111	-2.505891	0.903555	0.892828	0.638929	0.293359	0.358687	-0.036411	-2.554195	-6.957595	-0.236803	0.167236	-0.316474	0.639668	0.393992	0.747345	-0.009491	-0.255702	-0.239046
YMR209C	0.043198	0.067114	0.104796	0.382173	-0.09542	0.092332	-0.704015	-0.344564	-0.555816	0.563376	0.589989	0.74151	-0.639824	-1.640997	-0.86645	-0.27621	-1.602189	-0.899473	-0.607158	-0.559034	-0.097555	-0.484578	-0.335258	-0.479168	0.21479	-0.294807	-0.182739	1.03726	0.269544	0.293307	0.193851	0.036411	0.153431	-0.795203	-2.585087	0.274294	0.054766	0.098915	-0.010888	-0.469862	-0.113769	-0.184218	0.116724	0.110323
YHR049W	-0.03304	0.146444	-0.034765	0.586776	0.324557	0.432173	0.60031	0.303331	0.309684	0.565938	0.141698	0.275386	-0.312138	-0.536915	-0.622717	-0.73016	-0.259562	-1.116222	-0.654865	-0.687758	-0.730279	0.330254	-0.196084	-0.007417	0.006664	0.035979	-0.771468	-0.144597	-0.510669	-0.751716	0.355659	-0.016923	0.592636	-1.206272	-2.189159	0.013338	0.280108	0.857488	0.362006	-0.012141	0.429138	0.280108	0.268567	0.538637
