UID	BC187_Avg_log2_Fitness_Score	BC187_FDR	BY4743_Avg_log2_Fitness_Score	BY4743_FDR	DBVPG1373_Avg_log2_Fitness_Score	DBVPG1373_FDR	NCYC3290_Avg_log2_Fitness_Score	NCYC3290_FDR	Y12_Avg_log2_Fitness_Score	Y12_FDR	Y2209_Avg_log2_Fitness_Score	Y2209_FDR	Y389_Avg_log2_Fitness_Score	Y389_FDR	Y7568_Avg_log2_Fitness_Score	Y7568_FDR	YJM1273_Avg_log2_Fitness_Score	YJM1273_FDR	YJM1389_Avg_log2_Fitness_Score	YJM1389_FDR	YJM1592_Avg_log2_Fitness_Score	YJM1592_FDR	YJM978_Avg_log2_Fitness_Score	YJM978_FDR	YPS128_Avg_log2_Fitness_Score	YPS128_FDR	YPS163_Avg_log2_Fitness_Score	YPS163_FDR	YPS606_Avg_log2_Fitness_Score	YPS606_FDR
YBR167C	0.371866792	0.001055807	0.439822432	0.000000779	0.092384807	0.550593371	-0.007119362	0.970537841	-1.350717577	0.0000000525	0.341879376	0.112659812	0.319204655	0.045140973	0.469309174	0.0000000119	0.127297726	0.537927054	-0.427636833	0.020442549	-0.033169279	0.902295326	0.184001179	0.363171485	-0.481896793	0.12539608	0.201046109	0.089671751	-0.629016584	0.464172104
YBR169C	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	-1.344338352	0.042241662	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
YBR170C	-0.097693929	0.511479951	-0.132152136	0.187578877	0.267358022	0.005285594	-0.563336437	0.034235722	-1.76267073	0	-0.328501781	0.193893017	0.223539084	0.131426732	0.131560254	0.283491556	-0.149365309	0.502205948	-0.446570847	0.013338463	0.055803813	0.873016271	0.332605272	0.175411176	-1.212675681	0.007656691	-0.028058427	0.827684559	-1.564392389	0.180360515
YBR171W	0.255679805	0.018438087	-0.074746434	0.496819891	-6.195442237	0	-0.185166637	0.425444618	-1.436430778	0.000000000673	-0.215678443	0.403028733	0.173560505	0.237350623	0.117778035	0.24155004	-0.184754399	0.238627507	-0.593011038	0.001522354	0.15084824	0.510816798	0.372404061	0.026846891	-0.633751843	0.021333161	-0.22331804	0.107670171	-0.858715566	0.427609302
YBR172C	-0.947031231	0.000000542	-0.92836301	0.000000000134	-1.409293539	0.00000000855	-3.327668544	0.000000000841	-2.140816742	0.0000000107	-0.55783329	0.069445728	-1.497996598	0	-0.399446151	0.002714273	-1.970775448	0.0000000043	-2.774461068	0	-2.286436849	0.00000000035	-0.41466767	0.258236471	-2.818013124	0.0000000267	-1.585887066	0	-1.388758229	0.213629682
YBR173C	-0.099388166	0.637819206	-0.172896427	0.345186931	-0.541722417	0.0000000621	0.304307135	0.483235646	-0.248948498	0.413919094	0.177246769	0.744713847	0.543425207	0.008942233	0.196062566	0.091303177	0.369530159	0.031835778	0.078918648	0.699167461	0.681898161	0.032196849	0.244803085	0.449855306	-0.23354644	0.463556404	0.360332562	0.005071342	0.175895716	0.857732777
YBR175W	0.145022605	0.360609478	-0.207273698	0.25745892	-5.681123038	0	-1.809971182	0.003152235	-1.360508838	0.00000685	0.639170359	0.047262335	-0.545078628	0.010169698	0.032315129	0.819336887	-0.054134181	0.830879416	-0.59256506	0.002354558	0.099659969	0.781454363	-0.027001721	0.938546487	-0.070363657	0.8431163	-0.524143843	0.00625495	-0.480964192	0.600370393
YBR176W	0.317788418	0.005792566	0.289903011	0.137805935	0.516370755	0.0000000335	0.821777407	0.018296736	-0.577653762	0.011243423	0.086318611	0.749470574	0.243023267	0.142260465	0.559026678	0	0.363465932	0.005577567	-0.110004694	0.570720567	0.180043365	0.372828876	0.345192967	0.22444819	0.004046555	0.977481617	0.298699374	0.001664112	-0.068907667	0.950988661
YBR177C	0.042489062	0.776860207	0.389329966	0.0000125	-0.169056153	0.248632989	-0.006897396	0.977381451	-0.551845449	0.014821079	0.154375602	0.625165036	-0.120588341	0.555058519	0.215818914	0.034045778	-0.944273773	0.000058	-0.839371188	0.00000369	0.557237369	0.016943139	0.598073319	0.005791477	0.60513089	0.016216348	0.444655993	0.000111063	0.223881833	0.831398404
YBR179C	-1.501040625	0	-0.844686896	0	-6.286236514	0	-2.711568415	0	-4.817717298	0	-1.329406712	0.00000000179	-0.633140183	0.000103662	-1.333625762	0	-4.82068851	0	-3.222112496	0	-1.399434338	0.0000000128	-1.487805893	0.000000043	-3.845518533	0	-2.119531643	0	-3.998750932	0.000343014
YBR180W	-0.364038044	0.021121537	0.293314101	0.016330573	-0.822944501	0	-0.619395758	0.083211076	0.125120366	0.418948616	0.067956141	0.869103866	-0.134398861	0.434791068	-0.183350767	0.059145795	0.121195014	0.418831578	0.497313397	0.001667131	0.551915338	0.000155359	-0.125779445	0.648222059	0.589701494	0.008184866	0.055455013	0.788027794	-0.172387457	0.869337446
YBR181C	0.051849693	0.937017091	0.649870253	0.003565374	-0.689679402	0.000571026	1.230048246	0.128715218	-1.849810643	0.000428456	0.065588692	0.914258121	-0.321018486	0.464278264	0.810287489	0.000011	-0.537144904	0.359518785	-2.080263777	0.0000279	-0.136612251	0.831984135	-1.175515271	0.035209995	-0.853251382	0.445313604	-2.114765303	0.000150735	#N/A	#N/A
YBR182C	0.067226471	0.718772286	0.152678793	0.347685593	-4.730533015	0	-0.019705527	0.959179413	-1.959631821	0.000000108	-0.23703801	0.517869987	-0.337300771	0.191822127	0.06678093	0.652457853	-0.022157238	0.9245047	-1.316662311	0.0000000101	0.206272804	0.58306977	-0.302357325	0.36545372	0.147987006	0.787537942	-0.35834598	0.077691708	-6.071695799	0.000000272
YBR182C-A	-0.578988531	0.114845867	0.231035228	0.200567382	#N/A	#N/A	0.544635431	0.401381698	-0.21461873	0.74125835	#N/A	#N/A	0.044498601	0.934791428	-0.4699144	0.297499508	#N/A	#N/A	1.013954319	0.003942956	-1.875680918	0.00035226	#N/A	#N/A	#N/A	#N/A	-0.491576748	0.183268684	#N/A	#N/A
YBR183W	0.392633783	0.000151165	0.220657611	0.018749967	-0.4623073	0.007109333	-0.866170357	0.00179869	-0.675436017	0.013221785	0.362058942	0.182669754	-0.210001654	0.296379484	0.34504742	0.000507557	0.27196777	0.115807913	-0.69577113	0.000123007	-0.019709631	0.944303137	0.290623218	0.128310508	-0.604861676	0.032265521	-0.51317292	0.000317533	-0.664877847	0.484160098
YBR185C	0.021635727	0.919495524	0.110649356	0.28188963	0.330663235	0.000116524	-0.115432425	0.663568149	-0.789990628	0.001356995	0.057024238	0.865389669	-0.060461673	0.750636192	-0.077502644	0.528568307	-0.628417543	0.005913732	-0.33715266	0.056292413	0.216655062	0.354703626	0.52227523	0.002697266	-0.538694412	0.106687338	0.272678762	0.138745303	0.141701826	0.903500406
YBR186W	-0.306751562	0.035530767	0.110266004	0.368351085	-0.214205983	0.205066185	-0.333802237	0.215484332	-0.970385487	0.0000284	0.044760047	0.922987392	0.533193918	0.000196698	-0.022643288	0.867409868	-0.189783784	0.444082868	-0.231244861	0.242649774	0.179778454	0.467440981	-0.172718953	0.641943453	0.310083236	0.261018205	0.14973585	0.373644793	-0.648213904	0.479104943
YBR188C	-0.299366698	0.05244072	0.217055532	0.015201826	-6.156914091	0	-1.030122908	0.003437784	-2.652507549	0	-0.118761274	0.751534864	-0.093554822	0.593843522	-0.271953053	0.052119429	-0.443115927	0.002201461	-0.679885754	0.00157785	-0.496004987	0.032901453	-0.567265664	0.102194019	-1.110346653	0.001359298	-0.973716419	0.000000000403	-1.561853741	0.058732323
YBR189W	-1.827430634	0	-1.575321722	0	-3.026694154	0	-4.148369793	0	-4.429511019	0	-1.211332139	0.000000189	-1.26135541	0	-1.080046629	0	-2.097869678	0	-2.535934569	0	-1.080162173	0.0000119	-1.09243239	0.000474977	-3.375831436	0	-2.880940701	0	-4.336684657	0.00000604
YBR191W	0.071881141	0.686860188	-0.132784534	0.346117807	-5.604059102	0	-2.738086383	0.000000171	-3.437171705	0	0.47300642	0.137285401	-0.351709754	0.076025848	-0.004270977	0.987009499	-1.447043602	0.00000531	-2.181540923	0	-0.829735385	0.004781958	-0.299867243	0.40690403	-1.51622093	0.000299661	-1.35415955	0.00000000667	-1.584976856	0.023498716
YBR193C	-0.011392126	0.929822618	0.092315919	0.358583562	-0.298049472	0.055329317	-0.85248032	0.00162858	-1.385138837	0.00000000141	0.26543051	0.300100583	0.204903124	0.121697015	0.190980099	0.036367321	-0.024315415	0.864863846	-0.431860957	0.009824523	0.282914645	0.129401475	0.114466141	0.635370284	-0.194162589	0.497158738	-0.100546621	0.381129793	-0.259963885	0.785099038
YBR194W	#N/A	#N/A	-0.024430372	0.923116548	#N/A	#N/A	-0.42642685	0.280114498	#N/A	#N/A	0.856455215	0.142143298	0.656169151	0.090234679	0.015171553	0.957250245	#N/A	#N/A	-0.621273958	0.207624631	-0.640576368	0.329716743	2.155097858	0.0000182	#N/A	#N/A	#N/A	#N/A	0.299609441	0.786842654
YBR195C	0.034399975	0.84372981	-0.420272301	0.003420693	0.17019756	0.28344041	-0.780699254	0.031415717	-1.752198055	0.00000157	0.310856553	0.330760135	-0.98947524	0.0000489	-0.209236399	0.072571756	-1.089042304	0.0000094	-1.872008503	0	0.410953674	0.17554156	0.228425025	0.475352358	-0.620696909	0.097233894	-1.690046798	0	-0.561625967	0.608245101
YBR196C	-0.472542543	0.012660837	-0.040253197	0.779925566	-5.757810461	0	-3.454452044	0	-1.450173229	0.0000147	0.159269676	0.701913535	0.290640512	0.062923417	-0.481057924	0.000561042	-0.448894494	0.004050915	-1.351230807	0.00000000157	-0.785579041	0.004288938	-0.963141589	0.003161088	-0.901506008	0.021036565	-0.725036125	0.004087285	-2.472068799	0.004364491
YBR196C-B	0.478679649	0.000265377	0.623900779	0.000000219	-1.030818164	0.0000306	-0.029509266	0.94877963	-0.901919791	0.001568749	0.526778713	0.074384437	0.028178849	0.899031276	0.526297854	0.000000011	0.0259045	0.939245604	-0.150631433	0.460161972	0.285287503	0.408654638	0.085461978	0.745302257	0.211974549	0.416848934	-0.352456078	0.107297021	-0.401469949	0.669930277
YBR198C	0.078906161	0.618798607	-0.124280183	0.448312581	#N/A	#N/A	-0.502076122	0.269907222	-0.604283497	0.028239956	0.120897542	0.794379434	0.227395777	0.254054083	-0.303970548	0.038037861	-2.551545343	0.000000657	-0.336521724	0.076303893	-0.967428805	0.0000682	-0.427373933	0.291398	0.626376876	0.124123829	0.031001969	0.909504831	-0.383927673	0.789423876
YBR199W	-0.029923522	0.890621126	0.181643043	0.2576369	-0.450170743	0.006793714	-3.527059686	0.0000102	-1.039765674	0.0000218	0.058083679	0.880000415	-0.162703261	0.490371082	0.197731945	0.10754141	-0.499379385	0.166116594	0.094304342	0.648380496	0.068179126	0.838224223	-0.219461288	0.674419182	0.999753617	0.00000195	-0.067164067	0.583335654	#N/A	#N/A
YBR200W	-0.154857851	0.353143798	0.087003863	0.503545417	-0.232952248	0.098942245	0.370992155	0.417565796	0.193424744	0.280724773	-0.00972309	0.968260921	0.049862867	0.777944292	0.001708711	0.987430173	0.862854384	0	0.456216146	0.003535547	0.582467133	0.0000735	-0.25414077	0.492085193	0.835230146	0.0000266	0.63244	0.00000000568	-0.06741051	0.960780936
YBR200W-A	0.47991309	0.0000272	0.483901652	0.0000000323	-6.163477258	0	0.638537567	0.015837859	0.123936249	0.460336643	0.184512869	0.465543457	-0.049252245	0.814849358	0.408141408	0.0000437	0.718620759	0.00000000801	1.270398351	0	0.950587103	0	0.558520615	0.001230385	0.830572094	0.000105507	-2.396403557	0	1.184232417	0.081624863
YBR201W	-0.181429656	0.244462934	-0.07610474	0.492592822	-0.226247658	0.018530826	0.231536043	0.383713623	0.3089083	0.100701138	0.239316542	0.344947051	0.632783479	0.0000000145	0.064076631	0.537849922	0.690712504	0	0.811903397	0.0000000359	0.384511518	0.023258509	0.130060664	0.641640285	0.746374425	0.0000776	0.395324869	0.00079567	0.45105957	0.605863826
YBR202W	-0.174666844	0.300779784	0.036972491	0.833411552	-5.897828986	0	0.556535649	0.064358156	-2.297474446	0.0000000486	0.175289728	0.654279631	-0.646339454	0.011033978	-0.757023459	0.0000000196	-1.139746226	0.000487645	-1.199017301	0.0000000162	-0.067581794	0.907086783	-0.824789279	0.024879258	-2.461877371	0.00000177	-0.872549375	0.0000332	#N/A	#N/A
YBR204C	0.436187149	0.000876417	0.542332152	0.0000000119	-0.111636486	0.349129204	0.594638062	0.033280349	-0.642917419	0.004578599	0.157064569	0.642824171	0.175946545	0.333206463	0.131704147	0.293912363	-0.607531001	0.071441867	-0.005117116	0.984488155	0.215336082	0.379481023	0.093847342	0.791230502	0.620705245	0.041916291	-0.285148335	0.028066037	-0.130749503	0.916872378
YBR205W	0.066019961	0.740126384	-0.063309708	0.600812244	0.101947302	0.60164055	-0.571249918	0.170030291	-0.87418802	0.013189753	0.537800512	0.120436259	0.215975486	0.220857691	0.039119113	0.765705785	-0.045746636	0.770203059	-0.78494093	0.0000272	-0.134464404	0.680351918	0.070935602	0.862530147	-0.126183466	0.750508378	-0.319882629	0.01731101	-0.195000662	0.860994619
YBR207W	0.483977	0.0000109	-0.100710037	0.415599312	-0.40032527	0.00021421	-0.725935751	0.020099031	-1.573406529	0.0000000218	0.099080813	0.839239897	-0.019469317	0.926598508	-0.054168151	0.636417684	0.37151447	0.056611972	-0.750506229	0.0000127	-0.092220131	0.744921668	-0.030923347	0.924329594	0.348877556	0.163326907	-0.079811953	0.482656626	-0.418426597	0.639581852
YBR210W	0.270265736	0.049623529	0.177806601	0.07167631	-0.958783067	0.000000213	-1.567531822	0.000000115	-1.381168448	0.00000159	0.199377199	0.551119562	-0.180524489	0.337241242	0.245723469	0.024261775	-0.119427257	0.543407845	-0.691267746	0.000139505	-0.225368598	0.375212477	0.436071247	0.115448428	0.292561574	0.28914551	-2.450868303	0	-0.682416061	0.448893133
YBR211C	0.130385999	0.570427524	-0.13622244	0.440995977	#N/A	#N/A	-0.520933029	0.338597114	-1.68890621	0.0000463	0.179682624	0.664675101	0.637640317	0.000488662	-0.070466881	0.650892033	-0.819237186	0.013324745	-0.368061923	0.175056777	-0.239835368	0.491479	-1.969249791	0.000000762	-0.151028879	0.749334396	-1.445956546	0.0000616	-0.566426235	0.517089098
YBR212W	0.638528837	0.00000000195	-0.043823148	0.72746591	-1.163451927	0.0000291	-0.601161442	0.107928383	0.724331448	0.000300155	0.556161988	0.014880338	-0.126662454	0.598154345	0.027812501	0.872655662	-0.238857802	0.292841253	0.112613506	0.530532977	0.760477855	0.00000124	-0.255679354	0.511829154	-0.855601264	0.007515966	-0.346211102	0.09500366	-0.264798801	0.791832324
YBR213W	0.299964449	0.002597671	0.225848256	0.006089822	-0.803091777	0.00000000199	-0.142866311	0.681211919	-0.340893752	0.166162963	0.482050918	0.021446326	-0.217853859	0.128464694	0.202727778	0.015612729	0.377035992	0.002896598	0.043896386	0.799047881	0.424609334	0.011257346	0.096824039	0.686371025	-0.455169723	0.06274155	0.394998395	0.00000678	-0.246794552	0.801877756
YBR214W	0.002927873	0.990588965	-0.262127335	0.066428437	-0.66530305	0.0000000243	0.531369845	0.120400619	-0.955182109	0.0000162	-0.053770989	0.865991995	0.151789191	0.304460565	-0.014450406	0.877975042	-0.539239206	0.00377826	-0.775875121	0.00000055	0.401207559	0.018740336	0.512245376	0.00320793	-0.137309213	0.608480324	0.228709506	0.063930479	-0.787378139	0.448185553
YBR215W	-0.042808387	0.750252053	-0.117819804	0.287462325	-6.150103049	0	-0.195498209	0.569120708	-1.649767108	0.00000000524	-0.049493416	0.87171272	-0.050090693	0.802833126	0.11452733	0.29260523	-0.655952071	0.009962814	-0.63631607	0.000480998	-0.231598572	0.440121531	0.231886472	0.362293243	-0.323351452	0.264726029	-0.325085423	0.042885165	-0.604629648	0.545735544
YBR216C	-0.294383403	0.049184023	0.019883688	0.897241223	0.126796685	0.538509171	0.054663534	0.914243718	0.114086866	0.544635548	-0.088514953	0.78964642	0.073289792	0.799744883	-0.294020077	0.01630146	-1.471278553	0.012741221	-0.299752376	0.122920212	0.426068788	0.207700563	-1.003588376	0.006872857	-0.565177132	0.133976864	-0.203747323	0.168629351	-1.003993236	0.205731447
YBR217W	0.251240063	0.009686712	0.197276033	0.01831047	0.041050596	0.759616351	-0.595774	0.065285299	-1.349160033	0.000000000662	0.198880222	0.344452767	0.09554956	0.518328966	0.080884299	0.367565053	-0.426285356	0.279314817	-0.302797084	0.054067566	0.175700019	0.385379894	-0.201957583	0.354777913	-0.337475247	0.157961982	-0.215240232	0.064592909	-0.649008429	0.444851971
YBR218C	#N/A	#N/A	-0.242860109	0.378815206	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	-0.385335008	0.369837942	#N/A	#N/A	-0.249791299	0.666360961	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
YBR220C	0.668290892	0.019627314	-0.021636443	0.922141445	#N/A	#N/A	-1.02351842	0.128592766	#N/A	#N/A	0.063244494	0.930444898	-0.896681516	0.041885344	-0.452231171	0.298469761	#N/A	#N/A	-3.210594452	0.000001	1.020320908	0.046973971	#N/A	#N/A	#N/A	#N/A	0.720600637	0.00288796	#N/A	#N/A
YBR221C	-0.399619868	0.007120276	-0.904122999	0	-0.378891021	0.002466461	-0.969972038	0.000901493	-2.457691847	0	-0.002627549	0.978371087	-0.016716636	0.944337545	0.132905309	0.181068092	-1.808080124	0.00000000981	-0.642390447	0.00046425	-0.200164347	0.581961833	-0.052731993	0.885593093	-0.356210972	0.236250494	-2.059969697	0	-0.886292839	0.261224778
YBR221W-A	0.398225005	0.000903219	-0.234589024	0.142872685	-1.360595245	0	0.213129372	0.50935307	-0.828227504	0.002271607	-0.056081616	0.888952724	-0.163822115	0.442004435	0.25225323	0.025386032	0.035098436	0.909475952	-0.85573659	0.0000192	-0.198130668	0.462967606	0.698491893	0.028879768	0.676167799	0.00413534	-0.37141531	0.012060528	-0.329018933	0.780280152
YBR223C	-1.090078833	0.00000285	-0.11643701	0.479406286	-4.741497212	0	-1.023150619	0.003266749	-0.64671967	0.030034939	-0.192312515	0.588017115	0.560596878	0.0000441	-0.137939165	0.334990583	-3.359778875	0	-0.249529608	0.200663693	-0.252177798	0.437483695	-0.408849009	0.17905074	-0.730664284	0.012904189	-0.878748399	0.00000865	-0.18985416	0.844785192
YBR225W	-0.379343819	0.008480706	0.027201961	0.908285424	-5.373034412	0	-1.246214057	0.035239524	-0.726171648	0.026962755	0.257819694	0.402076817	-0.361043857	0.181356589	-0.316406491	0.016282394	0.286352332	0.342860766	0.356046339	0.071422345	0.408866346	0.391638247	0.074970924	0.832828866	-0.44822211	0.341430314	-0.28485652	0.391006315	-0.24368456	0.805860345
YBR227C	0.031548136	0.837218831	0.24072392	0.008106597	-0.947697982	0	-0.44935747	0.057785362	-1.368253022	0.000000011	0.030885642	0.923758895	0.377045911	0.002701659	0.282942853	0.002639274	-0.135836526	0.475033123	-1.002022062	0.0000000514	-0.18611833	0.40365479	0.084133013	0.803400923	0.039465987	0.902152146	-0.706337964	0.00013016	-1.943243622	0.015304679
YBR228W	-0.041933677	0.786384899	0.166042924	0.077587035	-6.016997051	0	-0.384230772	0.1538898	-0.208279773	0.408001674	0.400379203	0.090734353	0.220737843	0.184047262	-0.06550767	0.580819606	-0.648446223	0.0000943	0.116961947	0.524349352	-0.087573108	0.749559173	-0.835906499	0.001172142	-0.108273996	0.703764933	-0.646631178	0.000520347	-0.526456435	0.570587418
YBR229C	-0.274454037	0.035553296	-0.032919383	0.823850734	-0.707853142	0	-2.367471882	0	-1.140408297	0.00000206	-0.130785321	0.666525037	-0.223379836	0.297681504	-0.422905057	0.0000223	-0.212426088	0.523005403	-0.650927554	0.000180479	-0.423210567	0.061128414	-0.183613539	0.35831818	-0.823500391	0.003651262	0.156877017	0.175255486	-0.615255613	0.520301493
YBR230C	-0.978730589	0.000000000745	-1.445586877	0	-3.118489897	0	-1.031976274	0.01529349	-2.446223547	0	-0.478121311	0.109843443	-2.112151343	0	-1.052564928	0	-1.583815848	0	-2.04013716	0	-0.095669979	0.843840652	-0.545243488	0.14394647	-1.677847337	0.00000799	-1.144820074	0	-2.324697163	0.006373343
YBR230W-A	0.260398296	0.098489245	0.303951067	0.044956399	0.576214382	0.0000573	0.163818731	0.718269843	-1.402987309	0.00011997	0.268288836	0.433293832	-0.088849752	0.743543048	0.067122207	0.564553385	0.360433974	0.024592563	-0.765969034	0.000164028	0.059521307	0.888381247	0.59027875	0.044348972	-1.142647793	0.005082783	0.136997097	0.392109529	0.548317828	0.575076804
YBR231C	1.19480903	0	0.818798112	0	1.524319558	0	2.663524226	0	1.364913608	0	0.708475855	0.000118294	1.432846964	0	0.961992988	0	1.574976402	0	1.604638501	0	1.36767604	0	1.06836883	0.00000000017	1.2967752	0	1.490976412	0	1.222426978	0.086838589
YBR233W	-0.012540286	0.934542012	0.384929841	0.0000252	-2.998117812	0	-0.070491675	0.800414488	-1.07208674	0.0000106	-0.415151812	0.047661306	0.838751341	0	-0.294560581	0.002870082	-0.442609884	0.004856356	-0.330746206	0.04246909	-0.320152091	0.155918387	-0.258052148	0.393207591	-0.547463755	0.026142109	-0.29401863	0.007942206	-0.435898362	0.65507808
YBR234C	0.020960319	0.883335953	0.305957766	0.006196836	0.022594253	0.93190408	-0.034577298	0.905309916	-1.22667233	0.0000000354	0.132348189	0.661095432	0.001804708	0.992715019	0.274515197	0.002883577	0.097372805	0.538773386	-0.971371641	0.000000552	-0.134346455	0.58231685	-0.137966725	0.666360961	-0.512472807	0.074527963	0.20117073	0.054363817	-0.269562521	0.783794991
YBR236C	0.377388015	0.000519816	0.088690288	0.721236182	-0.201991099	0.101157628	#N/A	#N/A	-1.022467341	0.0000441	0.314230758	0.114910586	0.163235871	0.216666827	0.063485185	0.533102269	0.09209653	0.64480686	-0.479783716	0.004246615	0.259451054	0.18609163	-0.103736271	0.673562464	0.136344763	0.621725936	0.124731991	0.370453839	-0.454072236	0.632991505
YBR239C	-0.52045006	0.001239841	-0.237225828	0.137077314	-0.373196739	0.00105624	-1.322420776	0.08857993	-2.181356993	0	0.190859207	0.474655482	0.085171151	0.704568621	0.088699794	0.434397809	-1.024221678	0.000130121	-0.85377344	0.0000516	-0.192758911	0.433911415	-0.285845944	0.326006457	-0.426335453	0.149528167	-0.113901052	0.474128847	-0.572465807	0.551129908
